Plan,Planning,Planning Time,Triggers,JIT,Execution Time,sample
"{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1959182.59, 'Total Cost': 288691656.26, 'Plan Rows': 535682200, 'Plan Width': 28, 'Actual Startup Time': 8508.398, 'Actual Total Time': 10600.986, 'Actual Rows': 310, 'Actual Loops': 1, 'Group Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))"", '(count(*))'], 'Shared Hit Blocks': 110217, 'Shared Read Blocks': 218904, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273811, 'Temp Written Blocks': 328510, 'Plans': [{'Node Type': 'Gather Merge', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1959182.59, 'Total Cost': 259059271.77, 'Plan Rows': 1757953499, 'Plan Width': 20, 'Actual Startup Time': 8505.338, 'Actual Total Time': 10322.73, 'Actual Rows': 2624996, 'Actual Loops': 1, 'Workers Planned': 5, 'Workers Launched': 5, 'Shared Hit Blocks': 110217, 'Shared Read Blocks': 218904, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273811, 'Temp Written Blocks': 328510, 'Plans': [{'Node Type': 'Incremental Sort', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1958182.51, 'Total Cost': 47357051.18, 'Plan Rows': 351590700, 'Plan Width': 20, 'Actual Startup Time': 8354.212, 'Actual Total Time': 8605.477, 'Actual Rows': 437499, 'Actual Loops': 6, 'Sort Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))"", '(count(*))'], 'Presorted Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))""], 'Full-sort Groups': {'Group Count': 78, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 78, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 915}}, 'Shared Hit Blocks': 110217, 'Shared Read Blocks': 218904, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273811, 'Temp Written Blocks': 328510, 'Workers': [{'Worker Number': 0, 'Full-sort Groups': {'Group Count': 72, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 71, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 914, 'Peak Sort Space Used': 915}}}, {'Worker Number': 1, 'Full-sort Groups': {'Group Count': 69, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 69, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 910, 'Peak Sort Space Used': 915}}}, {'Worker Number': 2, 'Full-sort Groups': {'Group Count': 82, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 82, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 912, 'Peak Sort Space Used': 916}}}, {'Worker Number': 3, 'Full-sort Groups': {'Group Count': 86, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 86, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 915}}}, {'Worker Number': 4, 'Full-sort Groups': {'Group Count': 71, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 72, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 917}}}], 'Plans': [{'Node Type': 'Merge Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 1957168.4, 'Total Cost': 6431343.89, 'Plan Rows': 351590700, 'Plan Width': 20, 'Actual Startup Time': 8349.839, 'Actual Total Time': 8490.472, 'Actual Rows': 437499, 'Actual Loops': 6, 'Inner Unique': True, 'Merge Cond': ""((external.resource = internal.resource) AND ((date_trunc('day'::text, external.datetime)) = (date_trunc('day'::text, internal.datetime))))"", 'Shared Hit Blocks': 109977, 'Shared Read Blocks': 218904, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273811, 'Temp Written Blocks': 328510, 'Workers': [], 'Plans': [{'Node Type': 'Sort', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1132593.3, 'Total Cost': 1145720.14, 'Plan Rows': 5250736, 'Plan Width': 12, 'Actual Startup Time': 5321.579, 'Actual Total Time': 5683.38, 'Actual Rows': 2187417, 'Actual Loops': 6, 'Sort Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))""], 'Sort Method': 'external merge', 'Sort Space Used': 143136, 'Sort Space Type': 'Disk', 'Shared Hit Blocks': 0, 'Shared Read Blocks': 196942, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273811, 'Temp Written Blocks': 328510, 'Workers': [{'Worker Number': 0, 'Sort Method': 'external merge', 'Sort Space Used': 142368, 'Sort Space Type': 'Disk'}, {'Worker Number': 1, 'Sort Method': 'external merge', 'Sort Space Used': 134376, 'Sort Space Type': 'Disk'}, {'Worker Number': 2, 'Sort Method': 'external merge', 'Sort Space Used': 147632, 'Sort Space Type': 'Disk'}, {'Worker Number': 3, 'Sort Method': 'external merge', 'Sort Space Used': 156704, 'Sort Space Type': 'Disk'}, {'Worker Number': 4, 'Sort Method': 'external merge', 'Sort Space Used': 149328, 'Sort Space Type': 'Disk'}], 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'timeseries', 'Alias': 'external', 'Startup Cost': 0.0, 'Total Cost': 277294.34, 'Plan Rows': 5250736, 'Plan Width': 12, 'Actual Startup Time': 476.11, 'Actual Total Time': 2123.989, 'Actual Rows': 4374737, 'Actual Loops': 6, 'Filter': ""(status AND (datetime >= '2020-01-01 00:00:00'::timestamp without time zone) AND (datetime <= '2020-01-31 23:59:49'::timestamp without time zone))"", 'Rows Removed by Filter': 89263, 'Shared Hit Blocks': 0, 'Shared Read Blocks': 196942, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': []}]}, {'Node Type': 'Sort', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 824575.09, 'Total Cost': 831271.12, 'Plan Rows': 2678411, 'Plan Width': 20, 'Actual Startup Time': 2460.451, 'Actual Total Time': 2460.537, 'Actual Rows': 320, 'Actual Loops': 6, 'Sort Key': ['internal.resource', ""(date_trunc('day'::text, internal.datetime))""], 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory', 'Shared Hit Blocks': 109977, 'Shared Read Blocks': 21962, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': [{'Worker Number': 0, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 1, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 2, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 3, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 4, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}], 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 342336.66, 'Total Cost': 401973.15, 'Plan Rows': 2678411, 'Plan Width': 20, 'Actual Startup Time': 2460.094, 'Actual Total Time': 2460.347, 'Actual Rows': 320, 'Actual Loops': 6, 'Group Key': ['internal.resource', ""date_trunc('day'::text, internal.datetime)""], 'Planned Partitions': 64, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0, 'Shared Hit Blocks': 109977, 'Shared Read Blocks': 21962, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': [{'Worker Number': 0, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 1, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 2, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 3, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 4, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}], 'Plans': [{'Node Type': 'Nested Loop', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 0.44, 'Total Cost': 164054.93, 'Plan Rows': 2678411, 'Plan Width': 12, 'Actual Startup Time': 0.074, 'Actual Total Time': 1677.373, 'Actual Rows': 2678400, 'Actual Loops': 6, 'Inner Unique': False, 'Shared Hit Blocks': 109977, 'Shared Read Blocks': 21962, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': [], 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'resources', 'Alias': 'r', 'Startup Cost': 0.0, 'Total Cost': 2.25, 'Plan Rows': 10, 'Plan Width': 4, 'Actual Startup Time': 0.034, 'Actual Total Time': 0.054, 'Actual Rows': 10, 'Actual Loops': 6, 'Filter': '(r_group = 5)', 'Rows Removed by Filter': 90, 'Shared Hit Blocks': 6, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': []}, {'Node Type': 'Index Scan', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Scan Direction': 'Forward', 'Index Name': 'timeseries_resource_index', 'Relation Name': 'timeseries', 'Alias': 'internal', 'Startup Cost': 0.44, 'Total Cost': 13057.26, 'Plan Rows': 267841, 'Plan Width': 12, 'Actual Startup Time': 0.015, 'Actual Total Time': 73.681, 'Actual Rows': 267840, 'Actual Loops': 60, 'Index Cond': '(resource = r.id)', 'Rows Removed by Index Recheck': 0, 'Shared Hit Blocks': 109971, 'Shared Read Blocks': 21962, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': []}]}]}]}]}]}]}]}","{'Shared Hit Blocks': 174, 'Shared Read Blocks': 36, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0}",1.374,[],"{'Functions': 165, 'Options': {'Inlining': True, 'Optimization': True, 'Expressions': True, 'Deforming': True}, 'Timing': {'Generation': 12.486, 'Inlining': 546.179, 'Optimization': 1368.937, 'Emission': 939.655, 'Total': 2867.256}}",10650.404,1
"{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1959182.59, 'Total Cost': 288691656.26, 'Plan Rows': 535682200, 'Plan Width': 28, 'Actual Startup Time': 8596.63, 'Actual Total Time': 10652.868, 'Actual Rows': 310, 'Actual Loops': 1, 'Group Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))"", '(count(*))'], 'Shared Hit Blocks': 152066, 'Shared Read Blocks': 177055, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273709, 'Temp Written Blocks': 328502, 'Plans': [{'Node Type': 'Gather Merge', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1959182.59, 'Total Cost': 259059271.77, 'Plan Rows': 1757953499, 'Plan Width': 20, 'Actual Startup Time': 8593.436, 'Actual Total Time': 10377.857, 'Actual Rows': 2624996, 'Actual Loops': 1, 'Workers Planned': 5, 'Workers Launched': 5, 'Shared Hit Blocks': 152066, 'Shared Read Blocks': 177055, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273709, 'Temp Written Blocks': 328502, 'Plans': [{'Node Type': 'Incremental Sort', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1958182.51, 'Total Cost': 47357051.18, 'Plan Rows': 351590700, 'Plan Width': 20, 'Actual Startup Time': 8395.234, 'Actual Total Time': 8645.05, 'Actual Rows': 437499, 'Actual Loops': 6, 'Sort Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))"", '(count(*))'], 'Presorted Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))""], 'Full-sort Groups': {'Group Count': 73, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 73, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 915}}, 'Shared Hit Blocks': 152066, 'Shared Read Blocks': 177055, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273709, 'Temp Written Blocks': 328502, 'Workers': [{'Worker Number': 0, 'Full-sort Groups': {'Group Count': 70, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 69, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 915}}}, {'Worker Number': 1, 'Full-sort Groups': {'Group Count': 72, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 73, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 916}}}, {'Worker Number': 2, 'Full-sort Groups': {'Group Count': 79, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 79, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 914, 'Peak Sort Space Used': 915}}}, {'Worker Number': 3, 'Full-sort Groups': {'Group Count': 63, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 63, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 911, 'Peak Sort Space Used': 917}}}, {'Worker Number': 4, 'Full-sort Groups': {'Group Count': 105, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 29, 'Peak Sort Space Used': 29}}, 'Pre-sorted Groups': {'Group Count': 105, 'Sort Methods Used': ['quicksort'], 'Sort Space Memory': {'Average Sort Space Used': 912, 'Peak Sort Space Used': 915}}}], 'Plans': [{'Node Type': 'Merge Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 1957168.4, 'Total Cost': 6431343.89, 'Plan Rows': 351590700, 'Plan Width': 20, 'Actual Startup Time': 8392.206, 'Actual Total Time': 8532.13, 'Actual Rows': 437499, 'Actual Loops': 6, 'Inner Unique': True, 'Merge Cond': ""((external.resource = internal.resource) AND ((date_trunc('day'::text, external.datetime)) = (date_trunc('day'::text, internal.datetime))))"", 'Shared Hit Blocks': 151826, 'Shared Read Blocks': 177055, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273709, 'Temp Written Blocks': 328502, 'Workers': [], 'Plans': [{'Node Type': 'Sort', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1132593.3, 'Total Cost': 1145720.14, 'Plan Rows': 5250736, 'Plan Width': 12, 'Actual Startup Time': 5450.917, 'Actual Total Time': 5803.559, 'Actual Rows': 2187417, 'Actual Loops': 6, 'Sort Key': ['external.resource', ""(date_trunc('day'::text, external.datetime))""], 'Sort Method': 'external merge', 'Sort Space Used': 141344, 'Sort Space Type': 'Disk', 'Shared Hit Blocks': 19887, 'Shared Read Blocks': 177055, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 273709, 'Temp Written Blocks': 328502, 'Workers': [{'Worker Number': 0, 'Sort Method': 'external merge', 'Sort Space Used': 142168, 'Sort Space Type': 'Disk'}, {'Worker Number': 1, 'Sort Method': 'external merge', 'Sort Space Used': 150288, 'Sort Space Type': 'Disk'}, {'Worker Number': 2, 'Sort Method': 'external merge', 'Sort Space Used': 143144, 'Sort Space Type': 'Disk'}, {'Worker Number': 3, 'Sort Method': 'external merge', 'Sort Space Used': 136720, 'Sort Space Type': 'Disk'}, {'Worker Number': 4, 'Sort Method': 'external merge', 'Sort Space Used': 159832, 'Sort Space Type': 'Disk'}], 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'timeseries', 'Alias': 'external', 'Startup Cost': 0.0, 'Total Cost': 277294.34, 'Plan Rows': 5250736, 'Plan Width': 12, 'Actual Startup Time': 512.548, 'Actual Total Time': 2113.484, 'Actual Rows': 4374737, 'Actual Loops': 6, 'Filter': ""(status AND (datetime >= '2020-01-01 00:00:00'::timestamp without time zone) AND (datetime <= '2020-01-31 23:59:49'::timestamp without time zone))"", 'Rows Removed by Filter': 89263, 'Shared Hit Blocks': 19887, 'Shared Read Blocks': 177055, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': []}]}, {'Node Type': 'Sort', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 824575.09, 'Total Cost': 831271.12, 'Plan Rows': 2678411, 'Plan Width': 20, 'Actual Startup Time': 2410.136, 'Actual Total Time': 2410.254, 'Actual Rows': 320, 'Actual Loops': 6, 'Sort Key': ['internal.resource', ""(date_trunc('day'::text, internal.datetime))""], 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory', 'Shared Hit Blocks': 131939, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': [{'Worker Number': 0, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 1, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 2, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 3, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}, {'Worker Number': 4, 'Sort Method': 'quicksort', 'Sort Space Used': 45, 'Sort Space Type': 'Memory'}], 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 342336.66, 'Total Cost': 401973.15, 'Plan Rows': 2678411, 'Plan Width': 20, 'Actual Startup Time': 2408.445, 'Actual Total Time': 2408.703, 'Actual Rows': 320, 'Actual Loops': 6, 'Group Key': ['internal.resource', ""date_trunc('day'::text, internal.datetime)""], 'Planned Partitions': 64, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0, 'Shared Hit Blocks': 131939, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': [{'Worker Number': 0, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 1, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 2, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 3, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}, {'Worker Number': 4, 'HashAgg Batches': 1, 'Peak Memory Usage': 1585, 'Disk Usage': 0}], 'Plans': [{'Node Type': 'Nested Loop', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 0.44, 'Total Cost': 164054.93, 'Plan Rows': 2678411, 'Plan Width': 12, 'Actual Startup Time': 0.07, 'Actual Total Time': 1627.092, 'Actual Rows': 2678400, 'Actual Loops': 6, 'Inner Unique': False, 'Shared Hit Blocks': 131939, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': [], 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'resources', 'Alias': 'r', 'Startup Cost': 0.0, 'Total Cost': 2.25, 'Plan Rows': 10, 'Plan Width': 4, 'Actual Startup Time': 0.035, 'Actual Total Time': 0.055, 'Actual Rows': 10, 'Actual Loops': 6, 'Filter': '(r_group = 5)', 'Rows Removed by Filter': 90, 'Shared Hit Blocks': 6, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': []}, {'Node Type': 'Index Scan', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Scan Direction': 'Forward', 'Index Name': 'timeseries_resource_index', 'Relation Name': 'timeseries', 'Alias': 'internal', 'Startup Cost': 0.44, 'Total Cost': 13057.26, 'Plan Rows': 267841, 'Plan Width': 12, 'Actual Startup Time': 0.011, 'Actual Total Time': 68.485, 'Actual Rows': 267840, 'Actual Loops': 60, 'Index Cond': '(resource = r.id)', 'Rows Removed by Index Recheck': 0, 'Shared Hit Blocks': 131933, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0, 'Workers': []}]}]}]}]}]}]}]}","{'Shared Hit Blocks': 220, 'Shared Read Blocks': 0, 'Shared Dirtied Blocks': 0, 'Shared Written Blocks': 0, 'Local Hit Blocks': 0, 'Local Read Blocks': 0, 'Local Dirtied Blocks': 0, 'Local Written Blocks': 0, 'Temp Read Blocks': 0, 'Temp Written Blocks': 0}",0.831,[],"{'Functions': 165, 'Options': {'Inlining': True, 'Optimization': True, 'Expressions': True, 'Deforming': True}, 'Timing': {'Generation': 20.887, 'Inlining': 663.083, 'Optimization': 1430.234, 'Emission': 979.506, 'Total': 3093.71}}",10704.321,2
